id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12137840,Cozy and comfortable family  Home,43139903,Hem And Lalit,,Renfrew-Collingwood,49.23328548201055,-123.04095851037947,Private room,46,3,0,,,1,0
18022559,Cozy & roomy bedroom near skytrain East Van,18699423,Serena,,Renfrew-Collingwood,49.23994446311398,-123.05171624915978,Private room,50,2,0,,,2,7
17991818,Cozy private bedroom2 in great location,6051853,Betty,,Renfrew-Collingwood,49.257192558662574,-123.05616513552941,Private room,46,1,0,,,19,274
7129233,Sunny Room at The Lounge Collective,28237718,The Lounge,,Renfrew-Collingwood,49.23844738391513,-123.05651981594231,Private room,50,2,2,2016-08-01,0.09,5,0
16846745,Beautiful Two Bedroom Home in Vancouver,36488075,Linda,,Renfrew-Collingwood,49.242330949732576,-123.053336500695,Entire home/apt,125,4,1,2017-02-19,0.63,2,294
3430102,Stunning Vancouver Mountain Views,1574553,Michelle,,Renfrew-Collingwood,49.233247874681474,-123.02739678813312,Private room,64,4,4,2014-08-31,0.12,2,0
16537153,Nice private clean great location near Telus bld,57659167,Larissa,,Renfrew-Collingwood,49.232663655877595,-123.02709036339735,Private room,67,3,0,,,4,322
7822875,"cozy, clean room",40743512,AzRaha,,Renfrew-Collingwood,49.251486271686865,-123.03387077477294,Private room,27,7,4,2017-04-04,0.21,4,45
4694421,New Adorable Laneway House,24268099,Eric,,Renfrew-Collingwood,49.24993187779111,-123.03081972297254,Entire home/apt,80,2,90,2017-04-03,3.27,1,25
16231193,Clean & quiet 2 bedroom suite near Joyce skytrain,106074809,Robert,,Renfrew-Collingwood,49.237518521587965,-123.03670599648822,Entire home/apt,88,1,8,2017-04-02,2.45,2,50
7621285,Private 2 Bedroom Suite with YARD,39975074,Happy,,Renfrew-Collingwood,49.23373254763015,-123.04550579595727,Entire home/apt,109,2,16,2016-12-13,0.78,2,365
3676102,Cozy simple home in central area,14868217,Wanta,,Renfrew-Collingwood,49.245490047565795,-123.05005726215815,Private room,70,3,2,2014-09-02,0.06,1,365
7097147,Bright Room @ The Lounge Collective,28237718,The Lounge,,Renfrew-Collingwood,49.238514323786454,-123.05499195839637,Private room,50,2,1,2015-09-07,0.05,5,0
7439315,Large Private Room Near Skytrain,20697824,Catherine,,Renfrew-Collingwood,49.238752096724276,-123.02665354842038,Private room,46,5,13,2015-09-08,0.63,1,0
4395511,PVT ROOM w/PRIVATE entrance in NEW HOME,9085924,Gerry,,Renfrew-Collingwood,49.2367418192148,-123.03242970194547,Private room,55,3,102,2017-03-21,3.44,1,261
16845789,Large Room w/2 QueenSize Beds Cozy/Quiet in Van 8,87837487,Da Bo & YoYo,,Renfrew-Collingwood,49.255396112903064,-123.05539429736064,Private room,50,1,13,2017-03-31,5.49,7,49
11242550,Single bedroom with private access,34594484,Michelle,,Renfrew-Collingwood,49.25486684619098,-123.03368576778128,Private room,46,2,11,2017-01-02,1.35,3,310
8295134,Bright and Cozy 3 BD suite,43720434,Sue,,Renfrew-Collingwood,49.256878671575976,-123.03646991176579,Entire home/apt,121,2,49,2017-04-04,2.57,1,211
16616603,Garden View Ensuite steps from 29th Ave Skytrain,653436,Pirike,,Renfrew-Collingwood,49.245542628103266,-123.04799620779275,Private room,55,3,0,,,6,306
17586680,Comfortable room in a Vancouver house,119472224,Nick,,Renfrew-Collingwood,49.2472175440509,-123.03260277800463,Private room,50,1,0,,,1,365
11754111,Private Laneway House,39975074,Happy,,Renfrew-Collingwood,49.23437811097946,-123.04513076850154,Entire home/apt,160,2,6,2016-08-23,0.53,2,365
7674683,Nice Big Private Room Near Skytrain,40294250,Ray,,Renfrew-Collingwood,49.24127210321044,-123.03244527105439,Private room,60,2,4,2016-06-01,0.21,1,188
3052842,Beautiful 900 sq ft Space,13649012,Kimberlee,,Renfrew-Collingwood,49.24030415926524,-123.05598072644842,Private room,121,1,1,2015-08-11,0.05,1,0
17991556,Cozy private bedroom1 in great location,6051853,Betty,,Renfrew-Collingwood,49.255246101111254,-123.0554891745399,Private room,46,1,0,,,19,274
14634631,Private bedroom in basement suite,32878648,Annie,,Renfrew-Collingwood,49.24343490622128,-123.02784880517089,Private room,29,1,7,2017-01-19,0.93,4,308
13358432,Private Bachelor Suite for 1p,34594484,Michelle,,Renfrew-Collingwood,49.25494671889746,-123.03533418553467,Private room,70,3,6,2017-01-26,0.69,3,342
118513,"White Orchid - Super comfy bed, Steps-2 Skytrain",597619,Mi Casa,,Renfrew-Collingwood,49.24570719284808,-123.04787886668143,Private room,51,4,27,2016-09-03,0.39,3,65
15735770,New Furnished/7min Walk to Train/19min to Downtown,101676867,Richard,,Renfrew-Collingwood,49.24059865517674,-123.04465356320564,Entire home/apt,288,3,5,2017-03-30,2.88,1,219
13078995,Cozy Basement Suite - Block Away from Transit,72537609,Thespena,,Renfrew-Collingwood,49.25395235554647,-123.03848266741772,Entire home/apt,64,2,26,2017-03-17,2.49,1,300
17079803,Charming bedroom in great location,6051853,Betty,,Renfrew-Collingwood,49.239385417234466,-123.0466989313775,Private room,38,1,0,,,19,269
8295285,Bedroom Suite In Brand New House (b),43739291,Lan,,Renfrew-Collingwood,49.25849265168658,-123.0325296961808,Private room,36,7,23,2017-03-26,1.24,2,297
13205734,The Green House,1628349,Maria,,Renfrew-Collingwood,49.26073877366375,-123.05511534223483,Entire home/apt,74,2,30,2017-03-31,3.41,1,247
12269470,Quiet Place for Curious Travelers,55063767,Marc,,Renfrew-Collingwood,49.23785312473511,-123.02522895444437,Private room,39,1,1,2016-04-11,0.08,1,0
8763381,Large & Bright Guest Room,44869724,Jennifer,,Renfrew-Collingwood,49.25878456544985,-123.05537824929017,Private room,55,3,18,2017-03-04,1.13,4,283
6611269,Brand new bachelor suite,34594484,Michelle,,Renfrew-Collingwood,49.25338518829512,-123.0346223672579,Entire home/apt,68,2,18,2017-03-11,0.82,3,334
129163,"Rock Rose - Clean, Cozy, Comfy, Steps2-Skytrain.",597619,Mi Casa,,Renfrew-Collingwood,49.2450704190203,-123.0494075096657,Private room,44,3,36,2016-10-01,0.60,3,335
41877,Large room with private bathroom-,183018,Mia,,Renfrew-Collingwood,49.24514365617773,-123.0290632693341,Private room,40,15,0,,,1,365
8829889,"clean, private room.",40743512,AzRaha,,Renfrew-Collingwood,49.25328066084658,-123.03449267535781,Private room,28,2,10,2017-04-02,1.51,4,55
48146,Executive Furnished Apartment (Monthly),219431,Damien,,Renfrew-Collingwood,49.23457416192011,-123.02644067829515,Entire home/apt,101,30,0,,,1,365
714261,Vancouver Garden Level Suite,3505285,Milagros,,Renfrew-Collingwood,49.23690525933697,-123.04157785175073,Entire home/apt,87,3,24,2017-03-27,1.17,1,307
5717064,Champagne Taste on Beer Budget,1855443,Ping,,Renfrew-Collingwood,49.25913357745182,-123.02930882903365,Private room,50,2,12,2017-01-15,0.53,2,137
14236751,Central Condo With View,61682679,Brian,,Renfrew-Collingwood,49.24030563396966,-123.05849017854052,Entire home/apt,200,2,39,2017-03-26,5.02,1,4
8802669,East Van private bedroom & bathroom near skytrain,18699423,Serena,,Renfrew-Collingwood,49.23944186269214,-123.05223197400039,Private room,60,2,32,2017-03-14,1.93,2,97
16897257,Clean & quiet 1 bedroom suite near Joyce skytrain,106074809,Robert,,Renfrew-Collingwood,49.23806432253673,-123.03750650482895,Entire home/apt,71,1,3,2017-03-20,1.84,2,90
6186461,Where locals live- not downtown!,26930258,Vince,,Renfrew-Collingwood,49.24899737855741,-123.04469891892495,Entire home/apt,74,1,88,2017-02-19,3.80,1,351
13909570,2 BR in a Canadian House,82494709,Maria,,Renfrew-Collingwood,49.25122276901252,-123.02538597840808,Entire home/apt,40,1,0,,,1,0
11101802,"PRIVATE COZY ROOM NEAR TRANSIT, TELUS, METROTOWN",57659167,Larissa,,Renfrew-Collingwood,49.23375013945667,-123.0272752297229,Private room,78,1,2,2016-06-13,0.16,4,266
14728785,BRAND NEW Deluxe King suite with kitchen 独立出人住2-4人,91690436,H,,Renfrew-Collingwood,49.25756301359078,-123.03976997270118,Private room,136,2,4,2017-01-01,0.56,3,0
14575210,"Private room near TELUS in 2 bedroom suit, house",57659167,Larissa,,Renfrew-Collingwood,49.23259027968983,-123.02686506431152,Private room,70,3,0,,,4,354
14204612,Private room,84178699,Nancy,,Renfrew-Collingwood,49.24100089658872,-123.02511806497053,Private room,30,1,4,2016-08-31,0.47,2,42
10023231,Charming private bedroom 1,6051853,Betty,,Renfrew-Collingwood,49.25585317270838,-123.0416501106402,Private room,35,1,9,2017-03-20,0.71,19,280
589775,THE WHITE HOUSE Vancouver!!,1796159,Churyl,,Renfrew-Collingwood,49.23358501624783,-123.05554593197314,Entire home/apt,336,5,13,2015-07-27,0.37,3,363
9909537,Fabulous 4BR Suite super close to skytrain,6051853,Betty,,Renfrew-Collingwood,49.25675502825755,-123.03806597346185,Entire home/apt,185,1,32,2017-04-01,2.08,19,287
12795648,Huge Private Quiet & Close to all Transit,42530190,Selena,,Renfrew-Collingwood,49.23941852066022,-123.04366161646436,Private room,46,2,19,2017-02-19,1.69,6,55
9117680,Private Room in 3br Suite,13876938,Pauline,,Renfrew-Collingwood,49.24119437556562,-123.0400521996436,Private room,40,7,0,,,1,81
4925521,Lodging - Queen #3 (Nanaimo St),21875198,Mai,,Renfrew-Collingwood,49.24081080850947,-123.05792969744826,Private room,56,3,2,2015-06-20,0.09,3,365
4925585,Lodging - Queen #2 (Nanaimo St),21875198,Mai,,Renfrew-Collingwood,49.23917486913564,-123.05765945181318,Private room,54,3,0,,,3,365
4925612,Lodging - Single #1 (Nanaimo St),21875198,Mai,,Renfrew-Collingwood,49.24051121696245,-123.0578456895615,Private room,34,3,1,2015-11-01,0.06,3,365
6416686,300 sqf  ensuite,653436,Pirike,,Renfrew-Collingwood,49.24504883131069,-123.04789836576155,Private room,78,3,5,2015-08-20,0.23,6,47
9684730,BC Lotusland room for 1 or 2 - cozy,36083860,Jane,,Renfrew-Collingwood,49.23486569394244,-123.04554254270413,Private room,29,2,25,2017-03-30,1.54,2,34
7547752,Furnished Suite - Separate Entrance,39552346,Bob,,Renfrew-Collingwood,49.251825837770156,-123.04003472103055,Entire home/apt,78,3,33,2017-04-05,1.64,1,279
306178,Sunset views - LGBTQ2+ friendly,1574553,Michelle,,Renfrew-Collingwood,49.23311380507459,-123.02668757092242,Private room,55,2,27,2016-10-02,0.49,2,293
17099873,Private House - Great Location Close to Everything,113812826,Don,,Renfrew-Collingwood,49.24122059419739,-123.0396365576289,Entire home/apt,155,2,8,2017-04-01,6.15,2,258
16493679,Convenient Private Bedroom Beside Joyce Skytrain,98773931,Jacky,,Renfrew-Collingwood,49.23996831656526,-123.03243860598099,Private room,46,1,3,2017-03-12,1.73,1,311
5444152,Live in our Community/Family Home,28237718,The Lounge,,Renfrew-Collingwood,49.23850240267542,-123.05633385726944,Private room,60,2,7,2016-09-04,0.28,5,358
15592847,Double bedroom (2 min walk to joyce sky train),36348599,Ernesta&Kris,,Renfrew-Collingwood,49.23823072048385,-123.02843670294276,Private room,28,2,23,2017-03-28,4.23,2,29
16133801,Cozy apartment near hip Commercial Drive,79511541,Juanita,,Renfrew-Collingwood,49.26195995101473,-123.05333917976763,Private room,50,1,4,2017-03-31,1.24,1,260
17608385,Beautiful spacious  3BR suite near skytrain,6051853,Betty,,Renfrew-Collingwood,49.26148612538087,-123.05611100092207,Entire home/apt,200,1,0,,,19,364
17608390,"Nice, quiet private bedroom close to skytrain",6051853,Betty,,Renfrew-Collingwood,49.239166202779145,-123.04740466856117,Private room,38,1,1,2017-03-20,1,19,352
5205757,Brand new Vancouver coach home.,26931186,Jan,,Renfrew-Collingwood,49.26013500020807,-123.0551229508736,Entire home/apt,155,2,8,2016-05-20,0.33,1,325
